objectid,date,tests,positives,hospitalized,icu,deaths,newcases,age_9,age10_19,age40_49,age50_59,age60_69,age70_79,age80_plus,ageunknow,age20_29,genderfemale,gendermale,gendeunk,age30_39,globalid,newtests,rolling_perc_pos_cases,notes
341,2020-12-06 8:00:00,2116986,94169,4921,1077,1062,1998,4171,9659,13439,12658,7716,3639,2571,103,22930,48325,45549,295,17283,{4B741817-A287-4010-AA9C-6AB4D0C8D816},21195,7.3650229,
342,2020-12-07 8:00:00,2138288,95445,4951,1086,1088,1276,4235,9795,13607,12848,7824,3693,2605,100,23210,48960,46189,296,17528,{9B23F9FF-4E74-48D6-B730-8F9BF6C3ACA8},21743,7.1628526,
343,2020-12-08 8:00:00,2163746,97549,4987,1090,1103,2104,4350,10038,13925,13135,8035,3773,2660,103,23609,50100,47150,299,17921,{083C29B7-179C-49AD-ABBC-C551F2B25953},25017,7.44865737,
344,2020-12-09 8:00:00,2192560,99599,5026,1094,1114,2050,4459,10274,14198,13415,8215,3837,2712,102,24074,51159,48133,307,18313,{90ECEE9D-153B-4E0A-8F6B-AFC86888D1A9},28814,7.7363992,
345,2020-12-10 8:00:00,2217562,102466,5064,1098,1137,2867,4655,10570,14606,13817,8462,3957,2787,105,24659,52614,49518,334,18848,{3104734E-E79C-440A-89A7-AF5DAB0EFD50},25002,8.0021728,
346,2020-12-11 8:00:00,2245161,104956,5100,1095,1151,2490,4779,10796,14946,14155,8662,4056,2863,106,25291,53809,50787,360,19302,{3BEF1456-15B9-45FF-B701-8B35051BBC05},27599,7.83174529,
347,2020-12-12 8:00:00,2270435,107372,5139,1106,1162,2416,4918,11055,15287,14458,8882,4139,2954,108,25796,55001,51924,447,19775,{86332ADD-AB9D-4DEC-BB53-2354A1949C89},25274,7.9639369,
348,2020-12-13 8:00:00,2291737,109578,5180,1113,1162,2206,5048,11286,15593,14793,9087,4227,3023,109,26208,56095,53003,480,20204,{AC36211C-834F-4CBF-ABF5-7E77EFC1BB8D},21302,8.1939162,
349,2020-12-14 8:00:00,2315222,111441,5212,1118,1194,1863,5147,11501,15886,15021,9229,4289,3059,107,26650,57025,53927,489,20552,{7781E4B9-BABF-4FD5-BD04-5238466CEF14},23485,8.1417986,
350,2020-12-15 8:00:00,2344699,114248,5251,1123,1217,2807,5306,11747,16323,15402,9494,4394,3157,106,27207,58448,55288,512,21112,{75DBAC5D-CB64-4D10-AAE6-651312BAEAE7},29477,8.4137006,
351,2020-12-16 8:00:00,2373395,116852,5294,1131,1239,2604,5444,12012,16698,15753,9771,4531,3247,107,27716,59766,56566,520,21573,{3D5E078B-9EA0-4DE8-8C78-293EE7ABB747},28696,8.67487168,
352,2020-12-17 8:00:00,2404746,120463,5340,1141,1253,3611,5654,12399,17241,16226,10104,4701,3373,113,28453,61627,58264,572,22199,{B02FF839-5465-4930-B6B9-906047C89D49},31351,8.9654042,
353,2020-12-18 8:00:00,2438996,122972,5378,1148,1280,2509,5779,12662,17634,16568,10339,4795,3442,115,28998,62886,59500,586,22640,{1BC9DC68-733A-46E1-BEA8-9169114D865C},34250,8.78097275,
354,2020-12-19 8:00:00,2462893,126465,5425,1148,1280,3493,5999,13041,18133,17015,10686,4943,3541,116,29666,64632,61223,610,23325,{73080E7C-F9BC-41A5-81CB-26E34DF3DE14},23897,9.3418178,
355,2020-12-20 8:00:00,2491276,129717,5457,1149,1283,3252,6167,13398,18652,17516,10961,5055,3602,116,30348,66315,62772,630,23903,{05055554-44BA-4732-B2DC-AB1A5901881B},28383,9.4974485,
356,2020-12-21 8:00:00,2515307,132098,5492,1155,1311,2381,6285,13647,18976,17889,11176,5162,3682,115,30861,67560,63907,631,24305,{AD1C1ABD-70A3-4EE3-9218-967B62885A39},24031,9.7331761,
357,2020-12-22 8:00:00,2546343,134696,5524,1160,1350,2598,6429,13889,19370,18332,11430,5281,3768,117,31342,68908,65135,653,24748,{AA84F510-AA45-45E0-8981-3D1041BF99B8},31036,9.7091718,
358,2020-12-23 8:00:00,2576388,136955,5563,1168,1382,2259,6576,14125,19701,18604,11648,5389,3860,119,31788,70047,66240,668,25145,{2AC5FA72-6673-43B1-9B72-ECBDCFD30757},30045,9.7324843,
359,2020-12-24 8:00:00,2605559,139961,5590,1178,1402,3006,6751,14428,20182,19017,11925,5532,3954,121,32414,71501,67775,685,25637,{BB9EC447-D214-420F-8B97-27DAC9AB8BB0},29171,9.66373451,
360,2020-12-25 8:00:00,2626239,142647,5625,1180,1402,2686,6893,14691,20593,19395,12176,5663,4066,121,32924,72897,69032,718,26135,{B072A360-D080-4FA8-B54C-8B63F7A88A1B},20680,9.89062606,
361,2020-12-26 8:00:00,2637983,145779,5675,1187,1402,3132,7056,15021,21045,19824,12499,5782,4190,122,33532,74437,70598,744,26708,{F692AB59-3F8A-4296-8EF5-57F89827A85B},11744,10.4495195,
362,2020-12-27 8:00:00,2656955,147530,5473,1201,1404,1751,7153,15229,21302,20071,12655,5878,4248,123,33883,75389,71387,754,26988,{34516AF4-1CE0-40D6-BD63-067E85AD79E3},18972,10.3916017,
363,2020-12-28 8:00:00,2673899,150064,5787,1212,1435,2534,7300,15540,21697,20435,12853,5981,4333,124,34375,76688,72619,757,27426,{FFF9D827-0ECB-47C0-A3C8-63CEA66DFA35},16944,10.76818418,
364,2020-12-29 8:00:00,2697856,152512,5826,1213,1472,2448,7409,15818,22048,20754,13061,6101,4425,127,34927,77973,73778,761,27842,{ED821C5A-6239-46B9-BEC8-30939F79AF1D},23957,10.83484116,
365,2020-12-30 8:00:00,2726039,155595,5869,1216,1534,3083,7592,16168,22518,21145,13320,6224,4491,127,35631,79562,75266,767,28379,{34F12137-A69C-498B-B147-965623CB28B9},28183,10.9864339,
366,2020-12-31 8:00:00,2757641,160073,5914,1219,1592,4478,7812,16682,23181,21764,13721,6403,4616,132,36572,81940,77324,809,29190,{B721BE57-014A-4F59-A12D-48A14F8E0163},31602,11.2243018,
367,2021-01-01 8:00:00,2780950,164500,5938,1219,1592,4427,8070,17178,23831,22356,14138,6601,4743,132,37468,84278,79324,898,29983,{BB317C17-13B5-4809-B88E-56C1FDA48147},23309,12.1443235,
368,2021-01-02 8:00:00,2795369,168020,5984,1228,1592,3520,8250,17549,24349,22843,14470,6750,4876,132,38191,86120,80947,953,30610,{58BF2B9E-708A-4EDC-BCB6-4816FF96D511},14409,12.1443235,
369,2021-01-02 8:00:00,2795369,168020,5984,1228,1592,3520,8250,17549,24349,22843,14470,6750,4876,132,38191,86120,80947,953,30610,{7835D553-2085-4086-8E2C-0E0E1BF5EE43},14409,12.1443235,
370,2021-01-02 8:00:00,2795369,168020,5984,1228,1592,3520,8250,17549,24349,22843,14470,6750,4876,132,38191,86120,80947,953,30610,{6F0CC9E1-2C6F-41D5-8428-65548E2FE834},14409,12.49864651,
371,2021-01-03 8:00:00,2813081,171033,6031,1237,1598,3013,8436,17883,24798,23245,14780,6900,4960,132,38782,87770,82301,962,31117,{7822E011-F7B1-45AD-993B-006AB87EB6F4},17712,12.838831,
372,2021-01-04 8:00:00,2832863,172847,6093,1247,1654,1814,8548,18121,25063,23504,14914,6960,5001,135,39176,88688,83191,135,31425,{1158897B-FD9B-4E27-B580-06F4C3AEA0E7},19182,12.8563586,
373,2021-01-05 8:00:00,2858583,176662,6116,1253,1691,3815,8794,18592,25610,24004,15238,7113,5115,134,39975,90656,85014,992,32067,{56922E42-9965-40F1-84C7-FF344EC661EF},26320,13.4403023,
374,2021-01-06 8:00:00,2892074,180512,6142,1261,1738,3850,9021,19065,26162,24540,15527,7251,5203,136,40855,92664,86835,1013,32752,{10BED460-C8DB-4087-9B96-BB66380EF512},33491,13.797571,
375,2021-01-07 8:00:00,2921026,185062,6177,1268,1771,4550,9229,19522,26762,25171,15998,7503,5409,139,41808,95061,88960,1041,33521,{626F5A8C-B464-4F06-9400-103D62B5C617},28952,14.29658252,
376,2021-01-08 8:00:00,2949391,188600,6206,1267,1824,3538,9428,19920,27249,25633,16327,7678,5552,144,42566,96929,90606,1065,34103,{A0A4DE60-80CD-4E30-A29F-8F4E9A9130CA},28365,14.2202431,
377,2021-01-09 8:00:00,2949391,191888,6238,1271,1857,3288,9617,20277,27708,26060,16643,7829,5683,147,43262,98608,92169,1111,34662,{057C3DDF-8096-412E-8FB7-FE69D4407B8B},28365,13.4586701,
378,2021-01-10 8:00:00,3006462,194795,6284,1273,1857,2907,9782,20647,28115,26435,16892,7924,5759,148,43935,100171,93496,1128,35158,{92F2BBB5-E51F-4C85-B058-141FC4E46C52},25882,13.5233343,
379,2021-01-11 8:00:00,3006462,198319,6313,1273,1898,3524,9971,21094,28617,26922,17190,8096,5866,150,44660,102028,95127,1164,35753,{DB828C41-1448-43A1-AE38-72DEB579CCD6},25882,13.7603399,
